time,tst-15.1,tst-15.2,tst-15.3,tst-15.4,tst-15.5,tst-15.6,tst-15.7,tst-15.8,tst-15.9,tst-15.10,tst-15.11,tst-15.12,tst-15.13,tst-15.14
157,0.000417075,0.00043459,0.000548083,0.000588707,0.000758285,0.000836602,0.001069488,0.001199545,0.001494404,0.001690572,0.004997924,0.005720898,0.009276607,0.010583775
158,0.000417073,0.000434588,0.000548081,0.000588705,0.000758284,0.000836601,0.001069514,0.001199577,0.001494613,0.001690814,0.005008605,0.005733202,0.009311593,0.0106239
159,0.000417072,0.000434587,0.000548079,0.000588704,0.000758284,0.000836601,0.00106954,0.001199606,0.001494816,0.001691047,0.005019164,0.005745365,0.009346377,0.010663799
160,0.00041707,0.000434586,0.000548077,0.000588702,0.000758283,0.000836601,0.001069564,0.001199635,0.001495012,0.001691272,0.005029602,0.005757389,0.009380963,0.010703474
161,0.000417068,0.000434585,0.000548075,0.000588701,0.000758282,0.000836601,0.001069587,0.001199662,0.001495202,0.001691491,0.005039921,0.005769275,0.009415349,0.010742924
162,0.000417066,0.000434583,0.000548073,0.000588699,0.000758281,0.000836601,0.001069609,0.001199688,0.001495385,0.001691701,0.005050122,0.005781026,0.009449537,0.010782148
163,0.000417065,0.000434582,0.000548072,0.000588698,0.00075828,0.0008366,0.00106963,0.001199713,0.001495562,0.001691905,0.005060206,0.005792642,0.009483528,0.010821145
164,0.000417063,0.000434581,0.00054807,0.000588697,0.00075828,0.0008366,0.00106965,0.001199737,0.001495733,0.001692102,0.005070176,0.005804125,0.009517324,0.010859916
165,0.000417062,0.000434579,0.000548069,0.000588696,0.000758279,0.0008366,0.00106967,0.001199759,0.001495899,0.001692293,0.005080031,0.005815478,0.009550925,0.010898461
166,0.00041706,0.000434578,0.000548067,0.000588694,0.000758278,0.000836599,0.001069688,0.001199781,0.001496059,0.001692477,0.005089774,0.0058267,0.009584333,0.01093678
167,0.000417058,0.000434577,0.000548065,0.000588693,0.000758276,0.000836599,0.001069705,0.001199801,0.001496214,0.001692654,0.005099405,0.005837794,0.009617549,0.010974873
168,0.000417057,0.000434576,0.000548064,0.000588692,0.000758276,0.000836598,0.001069722,0.001199821,0.001496364,0.001692826,0.005108927,0.005848761,0.009650575,0.011012741
169,0.000417055,0.000434574,0.000548062,0.00058869,0.000758275,0.000836598,0.001069738,0.00119984,0.001496509,0.001692993,0.00511834,0.005859603,0.00968341,0.011050386
170,0.000417053,0.000434573,0.00054806,0.000588689,0.000758273,0.000836597,0.001069753,0.001199858,0.001496649,0.001693154,0.005127645,0.005870321,0.009716058,0.011087809
171,0.000417052,0.000434572,0.000548059,0.000588688,0.000758272,0.000836597,0.001069767,0.001199874,0.001496784,0.001693309,0.005136844,0.005880916,0.009748519,0.011125011
172,0.000417051,0.000434571,0.000548057,0.000588687,0.000758271,0.000836596,0.001069781,0.001199891,0.001496915,0.001693459,0.005145938,0.00589139,0.009780794,0.011161994
173,0.000417049,0.00043457,0.000548056,0.000588685,0.00075827,0.000836596,0.001069794,0.001199906,0.001497041,0.001693604,0.005154928,0.005901745,0.009812886,0.011198761
174,0.000417047,0.000434568,0.000548054,0.000588684,0.000758269,0.000836595,0.001069806,0.001199921,0.001497164,0.001693744,0.005163815,0.005911981,0.009844794,0.011235314
175,0.000417046,0.000434567,0.000548053,0.000588683,0.000758268,0.000836594,0.001069818,0.001199935,0.001497282,0.00169388,0.0051726,0.0059221,0.009876521,0.011271654
176,0.000417045,0.000434566,0.000548051,0.000588682,0.000758267,0.000836594,0.001069829,0.001199948,0.001497396,0.001694011,0.005181286,0.005932104,0.009908068,0.011307784
177,0.000417043,0.000434565,0.00054805,0.000588681,0.000758266,0.000836593,0.00106984,0.001199961,0.001497507,0.001694138,0.005189872,0.005941993,0.009939436,0.011343706
178,0.000417042,0.000434564,0.000548048,0.000588679,0.000758265,0.000836592,0.00106985,0.001199973,0.001497614,0.00169426,0.00519836,0.005951769,0.009970625,0.011379423
179,0.00041704,0.000434563,0.000548047,0.000588678,0.000758264,0.000836591,0.00106986,0.001199985,0.001497717,0.001694379,0.005206751,0.005961433,0.010001638,0.011414936
180,0.000417039,0.000434562,0.000548046,0.000588677,0.000758263,0.000836591,0.001069869,0.001199996,0.001497817,0.001694493,0.005215046,0.005970987,0.010032474,0.011450249
181,0.000417038,0.000434561,0.000548044,0.000588676,0.000758262,0.00083659,0.001069878,0.001200007,0.001497914,0.001694604,0.005223247,0.005980431,0.010063135,0.011485362
182,0.000417036,0.00043456,0.000548043,0.000588675,0.00075826,0.000836589,0.001069886,0.001200017,0.001498007,0.001694711,0.005231354,0.005989768,0.010093623,0.011520278
183,0.000417035,0.000434559,0.000548041,0.000588674,0.000758259,0.000836588,0.001069894,0.001200026,0.001498097,0.001694814,0.005239368,0.005998997,0.010123937,0.011554998
184,0.000417034,0.000434558,0.00054804,0.000588673,0.000758258,0.000836588,0.001069902,0.001200035,0.001498185,0.001694914,0.00524729,0.006008122,0.010154079,0.011589524
185,0.000417033,0.000434557,0.000548039,0.000588672,0.000758257,0.000836587,0.001069909,0.001200044,0.001498269,0.00169501,0.005255123,0.006017142,0.01018405,0.011623857
186,0.000417031,0.000434556,0.000548038,0.00058867,0.000758256,0.000836586,0.001069916,0.001200052,0.001498351,0.001695104,0.005262865,0.006026059,0.01021385,0.011657999
187,0.00041703,0.000434555,0.000548036,0.000588669,0.000758255,0.000836585,0.001069922,0.00120006,0.00149843,0.001695194,0.005270519,0.006034874,0.01024348,0.01169195
188,0.000417029,0.000434554,0.000548035,0.000588668,0.000758254,0.000836584,0.001069929,0.001200067,0.001498506,0.001695281,0.005278086,0.006043588,0.010272942,0.011725712
189,0.000417028,0.000434553,0.000548034,0.000588667,0.000758253,0.000836584,0.001069934,0.001200075,0.00149858,0.001695365,0.005285566,0.006052202,0.010302235,0.011759284
190,0.000417026,0.000434552,0.000548033,0.000588666,0.000758252,0.000836583,0.00106994,0.001200081,0.001498651,0.001695446,0.005292961,0.006060719,0.010331362,0.011792669
191,0.000417025,0.000434551,0.000548031,0.000588665,0.00075825,0.000836582,0.001069945,0.001200088,0.00149872,0.001695525,0.005300272,0.006069137,0.010360322,0.011825865
192,0.000417024,0.00043455,0.00054803,0.000588664,0.000758249,0.000836581,0.00106995,0.001200094,0.001498786,0.001695601,0.005307498,0.00607746,0.010389117,0.011858875
193,0.000417023,0.000434549,0.000548029,0.000588663,0.000758248,0.00083658,0.001069955,0.0012001,0.001498851,0.001695675,0.005314643,0.006085687,0.010417747,0.011891698
194,0.000417022,0.000434548,0.000548028,0.000588662,0.000758247,0.00083658,0.00106996,0.001200105,0.001498913,0.001695746,0.005321706,0.00609382,0.010446213,0.011924335
195,0.000417021,0.000434547,0.000548027,0.000588661,0.000758246,0.000836579,0.001069964,0.001200111,0.001498973,0.001695814,0.005328687,0.006101861,0.010474517,0.011956786
196,0.00041702,0.000434546,0.000548026,0.00058866,0.000758245,0.000836578,0.001069968,0.001200116,0.001499032,0.001695881,0.00533559,0.006109809,0.010502658,0.011989052
197,0.000417019,0.000434545,0.000548025,0.000588659,0.000758244,0.000836577,0.001069972,0.00120012,0.001499088,0.001695945,0.005342413,0.006117666,0.010530639,0.012021133
198,0.000417017,0.000434545,0.000548023,0.000588658,0.000758243,0.000836576,0.001069975,0.001200125,0.001499142,0.001696007,0.005349159,0.006125434,0.01055846,0.012053031
199,0.000417016,0.000434544,0.000548022,0.000588657,0.000758242,0.000836575,0.001069979,0.001200129,0.001499195,0.001696067,0.005355827,0.006133113,0.010586122,0.012084744
200,0.000417015,0.000434543,0.000548021,0.000588656,0.000758241,0.000836574,0.001069982,0.001200133,0.001499246,0.001696124,0.005362419,0.006140704,0.010613626,0.012116275
201,0.000417014,0.000434542,0.00054802,0.000588655,0.00075824,0.000836574,0.001069985,0.001200137,0.001499295,0.00169618,0.005368936,0.006148208,0.010640972,0.012147624
202,0.000417013,0.000434541,0.000548019,0.000588654,0.000758239,0.000836573,0.001069988,0.001200141,0.001499342,0.001696235,0.005375379,0.006155627,0.010668163,0.012178793
203,0.000417012,0.00043454,0.000548018,0.000588653,0.000758238,0.000836572,0.001069991,0.001200144,0.001499388,0.001696287,0.005381747,0.006162961,0.010695198,0.012209781
204,0.000417011,0.000434539,0.000548017,0.000588653,0.000758237,0.000836571,0.001069994,0.001200148,0.001499433,0.001696337,0.005388043,0.00617021,0.010722079,0.01224059
205,0.00041701,0.000434539,0.000548016,0.000588652,0.000758236,0.00083657,0.001069996,0.001200151,0.001499476,0.001696386,0.005394268,0.006177378,0.010748806,0.012271222
206,0.000417009,0.000434538,0.000548015,0.000588651,0.000758235,0.00083657,0.001069998,0.001200154,0.001499517,0.001696433,0.005400421,0.006184463,0.010775381,0.012301677
207,0.000417008,0.000434537,0.000548014,0.00058865,0.000758234,0.000836569,0.00107,0.001200157,0.001499557,0.001696479,0.005406504,0.006191467,0.010801805,0.012331957
208,0.000417007,0.000434536,0.000548013,0.000588649,0.000758233,0.000836568,0.001070003,0.001200159,0.001499596,0.001696523,0.005412517,0.006198391,0.010828078,0.012362062
209,0.000417007,0.000434535,0.000548012,0.000588648,0.000758232,0.000836567,0.001070005,0.001200162,0.001499633,0.001696565,0.005418462,0.006205235,0.010854201,0.012391996
210,0.000417006,0.000434535,0.000548011,0.000588647,0.000758231,0.000836566,0.001070006,0.001200164,0.00149967,0.001696606,0.005424338,0.006212002,0.010880175,0.012421757
211,0.000417005,0.000434534,0.00054801,0.000588646,0.00075823,0.000836565,0.001070008,0.001200166,0.001499705,0.001696646,0.005430148,0.006218691,0.010906002,0.012451349
212,0.000417004,0.000434533,0.000548009,0.000588645,0.000758229,0.000836565,0.00107001,0.001200169,0.001499738,0.001696684,0.005435891,0.006225304,0.010931681,0.012480772
213,0.000417003,0.000434532,0.000548008,0.000588645,0.000758228,0.000836564,0.001070011,0.001200171,0.001499771,0.001696722,0.005441569,0.006231841,0.010957214,0.012510028
214,0.000417002,0.000434532,0.000548007,0.000588644,0.000758228,0.000836563,0.001070013,0.001200173,0.001499803,0.001696757,0.005447182,0.006238303,0.010982602,0.012539117
215,0.000417001,0.000434531,0.000548006,0.000588643,0.000758227,0.000836562,0.001070014,0.001200174,0.001499833,0.001696792,0.00545273,0.006244692,0.011007845,0.012568042
216,0.000417,0.00043453,0.000548006,0.000588642,0.000758226,0.000836561,0.001070015,0.001200176,0.001499863,0.001696825,0.005458216,0.006251007,0.011032945,0.012596802
217,0.000416999,0.000434529,0.000548005,0.000588641,0.000758225,0.000836561,0.001070016,0.001200178,0.001499892,0.001696858,0.005463638,0.006257251,0.011057901,0.0126254
218,0.000416999,0.000434529,0.000548004,0.00058864,0.000758224,0.00083656,0.001070017,0.001200179,0.001499919,0.001696889,0.005468999,0.006263423,0.011082715,0.012653836
219,0.000416998,0.000434528,0.000548003,0.00058864,0.000758223,0.000836559,0.001070018,0.001200181,0.001499946,0.001696919,0.005474298,0.006269524,0.011107388,0.012682112
220,0.000416997,0.000434527,0.000548002,0.000588639,0.000758222,0.000836558,0.001070019,0.001200182,0.001499971,0.001696948,0.005479537,0.006275555,0.01113192,0.012710227
221,0.000416996,0.000434526,0.000548001,0.000588638,0.000758221,0.000836558,0.00107002,0.001200183,0.001499996,0.001696977,0.005484717,0.006281518,0.011156312,0.012738184
222,0.000416995,0.000434526,0.000548001,0.000588637,0.000758221,0.000836557,0.001070021,0.001200184,0.001500021,0.001697004,0.005489836,0.006287413,0.011180565,0.012765983
223,0.000416994,0.000434525,0.000548,0.000588636,0.00075822,0.000836556,0.001070021,0.001200185,0.001500044,0.00169703,0.005494898,0.00629324,0.011204679,0.012793624
224,0.000416994,0.000434524,0.000547999,0.000588636,0.000758219,0.000836555,0.001070022,0.001200186,0.001500066,0.001697056,0.005499902,0.006299,0.011228657,0.012821109
225,0.000416993,0.000434524,0.000547998,0.000588635,0.000758218,0.000836555,0.001070023,0.001200187,0.001500088,0.00169708,0.005504848,0.006304695,0.011252497,0.012848438
226,0.000416992,0.000434523,0.000547997,0.000588634,0.000758217,0.000836554,0.001070023,0.001200188,0.001500109,0.001697104,0.005509738,0.006310324,0.011276201,0.012875612
227,0.000416991,0.000434522,0.000547996,0.000588633,0.000758216,0.000836553,0.001070024,0.001200189,0.001500129,0.001697127,0.005514572,0.006315889,0.01129977,0.012902632
228,0.000416991,0.000434522,0.000547996,0.000588633,0.000758216,0.000836552,0.001070024,0.00120019,0.001500149,0.001697149,0.005519351,0.006321391,0.011323204,0.012929498
229,0.00041699,0.000434521,0.000547995,0.000588632,0.000758215,0.000836552,0.001070025,0.001200191,0.001500168,0.00169717,0.005524076,0.00632683,0.011346505,0.012956211
230,0.000416989,0.00043452,0.000547994,0.000588631,0.000758214,0.000836551,0.001070025,0.001200191,0.001500186,0.001697191,0.005528746,0.006332206,0.011369673,0.012982771
231,0.000416988,0.00043452,0.000547993,0.00058863,0.000758213,0.00083655,0.001070025,0.001200192,0.001500204,0.001697211,0.005533363,0.006337521,0.011392708,0.01300918
232,0.000416988,0.000434519,0.000547993,0.00058863,0.000758213,0.000836549,0.001070026,0.001200193,0.001500221,0.00169723,0.005537927,0.006342775,0.011415612,0.013035438
233,0.000416987,0.000434518,0.000547992,0.000588629,0.000758212,0.000836549,0.001070026,0.001200193,0.001500238,0.001697249,0.00554244,0.00634797,0.011438386,0.013061545
234,0.000416986,0.000434518,0.000547991,0.000588628,0.000758211,0.000836548,0.001070026,0.001200194,0.001500254,0.001697267,0.0055469,0.006353104,0.011461029,0.013087503
235,0.000416986,0.000434517,0.00054799,0.000588627,0.00075821,0.000836547,0.001070026,0.001200194,0.001500269,0.001697284,0.00555131,0.006358181,0.011483543,0.013113313
236,0.000416985,0.000434516,0.00054799,0.000588627,0.00075821,0.000836546,0.001070026,0.001200194,0.001500284,0.001697301,0.005555669,0.006363199,0.011505929,0.013138974
237,0.000416984,0.000434516,0.000547989,0.000588626,0.000758209,0.000836546,0.001070027,0.001200195,0.001500298,0.001697317,0.005559979,0.006368159,0.011528188,0.013164489
238,0.000416984,0.000434515,0.000547988,0.000588625,0.000758208,0.000836545,0.001070027,0.001200195,0.001500312,0.001697333,0.005564239,0.006373063,0.011550319,0.013189857
239,0.000416983,0.000434515,0.000547988,0.000588625,0.000758207,0.000836544,0.001070027,0.001200195,0.001500326,0.001697348,0.005568451,0.006377911,0.011572324,0.01321508
240,0.000416982,0.000434514,0.000547987,0.000588624,0.000758207,0.000836543,0.001070027,0.001200196,0.001500339,0.001697363,0.005572615,0.006382704,0.011594204,0.013240159
241,0.000416982,0.000434514,0.000547986,0.000588623,0.000758206,0.000836543,0.001070027,0.001200196,0.001500351,0.001697377,0.005576731,0.006387442,0.011615959,0.013265094
242,0.000416981,0.000434513,0.000547986,0.000588623,0.000758205,0.000836542,0.001070027,0.001200196,0.001500363,0.001697391,0.0055808,0.006392125,0.01163759,0.013289886
243,0.00041698,0.000434512,0.000547985,0.000588622,0.000758205,0.000836541,0.001070027,0.001200196,0.001500375,0.001697404,0.005584822,0.006396755,0.011659098,0.013314537
244,0.00041698,0.000434512,0.000547984,0.000588621,0.000758204,0.000836541,0.001070026,0.001200196,0.001500386,0.001697417,0.005588799,0.006401333,0.011680483,0.013339047
245,0.000416979,0.000434511,0.000547984,0.000588621,0.000758203,0.00083654,0.001070026,0.001200197,0.001500397,0.001697429,0.00559273,0.006405857,0.011701746,0.013363416
246,0.000416978,0.000434511,0.000547983,0.00058862,0.000758203,0.000836539,0.001070026,0.001200197,0.001500408,0.001697441,0.005596616,0.00641033,0.011722888,0.013387647
247,0.000416978,0.00043451,0.000547982,0.000588619,0.000758202,0.000836539,0.001070026,0.001200197,0.001500418,0.001697452,0.005600458,0.006414752,0.01174391,0.01341174
248,0.000416977,0.000434509,0.000547982,0.000588619,0.000758201,0.000836538,0.001070026,0.001200197,0.001500428,0.001697463,0.005604256,0.006419124,0.011764811,0.013435696
249,0.000416977,0.000434509,0.000547981,0.000588618,0.000758201,0.000836537,0.001070026,0.001200197,0.001500437,0.001697474,0.005608011,0.006423445,0.011785594,0.013459515
250,0.000416976,0.000434508,0.000547981,0.000588617,0.0007582,0.000836537,0.001070026,0.001200197,0.001500447,0.001697484,0.005611723,0.006427717,0.011806258,0.013483199
251,0.000416975,0.000434508,0.00054798,0.000588617,0.000758199,0.000836536,0.001070025,0.001200197,0.001500456,0.001697494,0.005615392,0.006431941,0.011826804,0.013506748
252,0.000416975,0.000434507,0.000547979,0.000588616,0.000758199,0.000836535,0.001070025,0.001200197,0.001500464,0.001697504,0.00561902,0.006436115,0.011847234,0.013530163
253,0.000416974,0.000434507,0.000547979,0.000588616,0.000758198,0.000836535,0.001070025,0.001200197,0.001500472,0.001697513,0.005622606,0.006440243,0.011867546,0.013553446
254,0.000416974,0.000434506,0.000547978,0.000588615,0.000758198,0.000836534,0.001070025,0.001200197,0.00150048,0.001697522,0.005626151,0.006444323,0.011887743,0.013576596
255,0.000416973,0.000434506,0.000547978,0.000588614,0.000758197,0.000836533,0.001070025,0.001200196,0.001500488,0.001697531,0.005629656,0.006448356,0.011907825,0.013599614
256,0.000416973,0.000434505,0.000547977,0.000588614,0.000758196,0.000836533,0.001070024,0.001200196,0.001500496,0.001697539,0.00563312,0.006452343,0.011927792,0.013622501
257,0.000416972,0.000434505,0.000547976,0.000588613,0.000758196,0.000836532,0.001070024,0.001200196,0.001500503,0.001697547,0.005636545,0.006456285,0.011947645,0.013645259
258,0.000416971,0.000434504,0.000547976,0.000588612,0.000758195,0.000836531,0.001070024,0.001200196,0.00150051,0.001697555,0.005639931,0.006460182,0.011967386,0.013667887
259,0.000416971,0.000434504,0.000547975,0.000588612,0.000758195,0.000836531,0.001070023,0.001200196,0.001500516,0.001697563,0.005643278,0.006464034,0.011987013,0.013690386
260,0.00041697,0.000434503,0.000547975,0.000588611,0.000758194,0.00083653,0.001070023,0.001200196,0.001500523,0.00169757,0.005646588,0.006467842,0.012006529,0.013712758
261,0.00041697,0.000434503,0.000547974,0.000588611,0.000758194,0.00083653,0.001070023,0.001200196,0.001500529,0.001697577,0.005649859,0.006471607,0.012025933,0.013735002
262,0.000416969,0.000434502,0.000547974,0.00058861,0.000758193,0.000836529,0.001070023,0.001200196,0.001500535,0.001697584,0.005653093,0.006475328,0.012045227,0.013757119
263,0.000416969,0.000434502,0.000547973,0.000588609,0.000758192,0.000836528,0.001070022,0.001200195,0.001500541,0.00169759,0.00565629,0.006479007,0.01206441,0.01377911
